participant_id,expertise_level,trial_id,fixation_id,ecg_lead,diagnostic_phase,duration_ms
N051,novice,T051,18,V3,T-wave-Examination,507
N052,novice,T052,1,V1,QRS-Analysis,342
N052,novice,T052,2,III,QRS-Analysis,80
N052,novice,T052,3,V2,QRS-Analysis,178
N052,novice,T052,4,I,PR-interval-Assessment,306
N052,novice,T052,5,I,T-wave-Examination,127
N052,novice,T052,6,V2,Rhythm-Check,207
N052,novice,T052,7,V2,Axis-Determination,332
N052,novice,T052,8,V5,Axis-Determination,229
N052,novice,T052,9,V3,PR-interval-Assessment,236
N052,novice,T052,10,V3,QRS-Analysis,157
N052,novice,T052,11,II,P-wave-Analysis,241
N052,novice,T052,12,V4,Lead-by-Lead-Review,372
N052,novice,T052,13,V3,Rhythm-Check,346
N053,novice,T053,1,V1,QRS-Analysis,217
N053,novice,T053,2,aVR,QRS-Analysis,440
N053,novice,T053,3,aVR,QRS-Analysis,307
N053,novice,T053,4,aVL,Rhythm-Check,278
N053,novice,T053,5,V4,Lead-by-Lead-Review,265
N053,novice,T053,6,V1,Axis-Determination,143
N053,novice,T053,7,V4,T-wave-Examination,298
N053,novice,T053,8,aVR,PR-interval-Assessment,259
N053,novice,T053,9,V1,QRS-Analysis,353
N053,novice,T053,10,V6,Axis-Determination,332
N053,novice,T053,11,V3,QT-interval-Measurement,80
N053,novice,T053,12,I,Lead-by-Lead-Review,217
N053,novice,T053,13,V3,T-wave-Examination,310
N053,novice,T053,14,V1,QT-interval-Measurement,180
N054,novice,T054,1,V1,QT-interval-Measurement,413
N054,novice,T054,2,I,T-wave-Examination,339
N054,novice,T054,3,III,Lead-by-Lead-Review,271
N054,novice,T054,4,aVR,Lead-by-Lead-Review,148
N054,novice,T054,5,aVL,PR-interval-Assessment,226
N054,novice,T054,6,II,QT-interval-Measurement,187
N054,novice,T054,7,aVL,QT-interval-Measurement,164
N054,novice,T054,8,aVL,Lead-by-Lead-Review,357
N054,novice,T054,9,II,Lead-by-Lead-Review,297
N054,novice,T054,10,V2,P-wave-Analysis,257
N054,novice,T054,11,II,P-wave-Analysis,321
N054,novice,T054,12,V1,Axis-Determination,245
N054,novice,T054,13,II,Rhythm-Check,375
N054,novice,T054,14,V6,PR-interval-Assessment,85
N054,novice,T054,15,V6,PR-interval-Assessment,270
N054,novice,T054,16,III,P-wave-Analysis,227
N054,novice,T054,17,V2,QT-interval-Measurement,189
N055,novice,T055,1,V6,Rhythm-Check,242
N055,novice,T055,2,V3,Axis-Determination,289
N055,novice,T055,3,III,P-wave-Analysis,80
N055,novice,T055,4,V4,P-wave-Analysis,246
N055,novice,T055,5,aVR,PR-interval-Assessment,248
N055,novice,T055,6,V6,PR-interval-Assessment,397
N055,novice,T055,7,V1,Lead-by-Lead-Review,105
N055,novice,T055,8,III,QT-interval-Measurement,563
N055,novice,T055,9,V3,QT-interval-Measurement,402
N055,novice,T055,10,V4,QT-interval-Measurement,177
N055,novice,T055,11,V2,Axis-Determination,419
N055,novice,T055,12,V1,QRS-Analysis,199
N055,novice,T055,13,V2,P-wave-Analysis,258
N055,novice,T055,14,I,PR-interval-Assessment,99
N056,novice,T056,1,V6,P-wave-Analysis,129
N056,novice,T056,2,V5,ST-segment-Evaluation,173
N056,novice,T056,3,II,Lead-by-Lead-Review,167
N056,novice,T056,4,aVL,Lead-by-Lead-Review,316
N056,novice,T056,5,aVL,Lead-by-Lead-Review,394
N056,novice,T056,6,V1,QT-interval-Measurement,194
N056,novice,T056,7,V1,Rhythm-Check,341
N056,novice,T056,8,V1,QRS-Analysis,325
N056,novice,T056,9,V4,QRS-Analysis,239
N056,novice,T056,10,I,Lead-by-Lead-Review,333
N056,novice,T056,11,V4,PR-interval-Assessment,459
N056,novice,T056,12,V2,QT-interval-Measurement,288
N056,novice,T056,13,II,QT-interval-Measurement,604
N056,novice,T056,14,V1,QRS-Analysis,152
N056,novice,T056,15,V5,PR-interval-Assessment,121
N056,novice,T056,16,III,PR-interval-Assessment,368
N056,novice,T056,17,II,P-wave-Analysis,215
N056,novice,T056,18,V3,PR-interval-Assessment,554
N057,novice,T057,1,I,ST-segment-Evaluation,180
N057,novice,T057,2,III,PR-interval-Assessment,315
N057,novice,T057,3,V4,QRS-Analysis,330
N057,novice,T057,4,I,QRS-Analysis,267
N057,novice,T057,5,V4,Lead-by-Lead-Review,205
N057,novice,T057,6,V1,Axis-Determination,273
N057,novice,T057,7,III,T-wave-Examination,379
N057,novice,T057,8,V6,Lead-by-Lead-Review,275
N057,novice,T057,9,aVF,T-wave-Examination,306
N057,novice,T057,10,aVL,ST-segment-Evaluation,261
N057,novice,T057,11,aVR,T-wave-Examination,231
N057,novice,T057,12,V6,QT-interval-Measurement,162
N057,novice,T057,13,V6,Lead-by-Lead-Review,225
N057,novice,T057,14,II,P-wave-Analysis,214
N057,novice,T057,15,V1,Axis-Determination,345
N057,novice,T057,16,aVR,Axis-Determination,189
N057,novice,T057,17,aVL,QRS-Analysis,115
N057,novice,T057,18,aVR,Axis-Determination,287
N057,novice,T057,19,V2,Axis-Determination,438
N057,novice,T057,20,V2,Axis-Determination,433
N058,novice,T058,1,V3,QRS-Analysis,100
N058,novice,T058,2,V6,ST-segment-Evaluation,187
N058,novice,T058,3,V2,Lead-by-Lead-Review,206
N058,novice,T058,4,V6,P-wave-Analysis,185
N058,novice,T058,5,aVR,T-wave-Examination,288
N058,novice,T058,6,V4,ST-segment-Evaluation,264
N058,novice,T058,7,aVF,QRS-Analysis,232
N058,novice,T058,8,V5,QT-interval-Measurement,398
N058,novice,T058,9,aVF,ST-segment-Evaluation,278
N058,novice,T058,10,aVF,ST-segment-Evaluation,260
N058,novice,T058,11,V6,ST-segment-Evaluation,389
N058,novice,T058,12,aVR,QRS-Analysis,311
N058,novice,T058,13,V5,QRS-Analysis,270
N059,novice,T059,1,V3,QRS-Analysis,211
N059,novice,T059,2,V6,Axis-Determination,374
N059,novice,T059,3,aVF,QT-interval-Measurement,219
N059,novice,T059,4,V2,T-wave-Examination,417
N059,novice,T059,5,V2,PR-interval-Assessment,150
N059,novice,T059,6,aVF,PR-interval-Assessment,314
N059,novice,T059,7,I,Lead-by-Lead-Review,187
N059,novice,T059,8,V5,P-wave-Analysis,142
N059,novice,T059,9,V5,Axis-Determination,149
N059,novice,T059,10,II,Axis-Determination,464
N059,novice,T059,11,II,P-wave-Analysis,261
N059,novice,T059,12,aVL,P-wave-Analysis,226
N059,novice,T059,13,V2,P-wave-Analysis,230
N059,novice,T059,14,II,Lead-by-Lead-Review,432
N059,novice,T059,15,V3,Rhythm-Check,475
N059,novice,T059,16,V4,QT-interval-Measurement,291
N059,novice,T059,17,V6,Axis-Determination,319
N059,novice,T059,18,III,ST-segment-Evaluation,136
N059,novice,T059,19,II,Axis-Determination,230
N059,novice,T059,20,I,Axis-Determination,327
N060,novice,T060,1,V5,PR-interval-Assessment,346
N060,novice,T060,2,V2,QRS-Analysis,197
N060,novice,T060,3,aVF,T-wave-Examination,80
N060,novice,T060,4,V4,ST-segment-Evaluation,162
N060,novice,T060,5,II,PR-interval-Assessment,247
N060,novice,T060,6,V3,Lead-by-Lead-Review,180
N060,novice,T060,7,V3,Lead-by-Lead-Review,349
N060,novice,T060,8,II,P-wave-Analysis,188
N060,novice,T060,9,V3,P-wave-Analysis,138
N060,novice,T060,10,aVR,T-wave-Examination,359
N060,novice,T060,11,V5,Rhythm-Check,310
N060,novice,T060,12,V3,PR-interval-Assessment,199
N060,novice,T060,13,aVR,ST-segment-Evaluation,103
N060,novice,T060,14,V1,P-wave-Analysis,242
N060,novice,T060,15,III,Axis-Determination,270
N060,novice,T060,16,aVR,PR-interval-Assessment,361
N060,novice,T060,17,II,QRS-Analysis,321
N061,novice,T061,1,V4,Rhythm-Check,246
N061,novice,T061,2,V6,QT-interval-Measurement,289
N061,novice,T061,3,II,P-wave-Analysis,495
N061,novice,T061,4,aVL,P-wave-Analysis,181
N061,novice,T061,5,V4,T-wave-Examination,225
N061,novice,T061,6,II,QT-interval-Measurement,463
N061,novice,T061,7,aVR,QT-interval-Measurement,202
N061,novice,T061,8,V3,QT-interval-Measurement,188
N061,novice,T061,9,II,Lead-by-Lead-Review,165
N061,novice,T061,10,II,QT-interval-Measurement,159
N061,novice,T061,11,V1,QRS-Analysis,316
N061,novice,T061,12,V3,QRS-Analysis,197
N061,novice,T061,13,V2,ST-segment-Evaluation,192
N061,novice,T061,14,V3,Lead-by-Lead-Review,119
N061,novice,T061,15,V4,P-wave-Analysis,268
N061,novice,T061,16,I,PR-interval-Assessment,138
N061,novice,T061,17,V3,Axis-Determination,301
N061,novice,T061,18,II,T-wave-Examination,160
N061,novice,T061,19,III,PR-interval-Assessment,384
N061,novice,T061,20,V4,Lead-by-Lead-Review,361
N061,novice,T061,21,III,T-wave-Examination,376
N062,novice,T062,1,aVF,PR-interval-Assessment,288
N062,novice,T062,2,aVR,Lead-by-Lead-Review,261
N062,novice,T062,3,II,Rhythm-Check,310
N062,novice,T062,4,I,Axis-Determination,250
N062,novice,T062,5,I,Rhythm-Check,277
N062,novice,T062,6,V3,Rhythm-Check,238
N062,novice,T062,7,I,QRS-Analysis,413
N062,novice,T062,8,aVR,QRS-Analysis,285
N062,novice,T062,9,aVF,P-wave-Analysis,322
N062,novice,T062,10,aVF,P-wave-Analysis,463
N062,novice,T062,11,V2,Axis-Determination,282
N062,novice,T062,12,V1,Rhythm-Check,243
N062,novice,T062,13,aVR,QT-interval-Measurement,170
N063,novice,T063,1,III,Axis-Determination,196
N063,novice,T063,2,aVR,Axis-Determination,109
N063,novice,T063,3,aVR,P-wave-Analysis,213
N063,novice,T063,4,aVL,Lead-by-Lead-Review,160
N063,novice,T063,5,V1,ST-segment-Evaluation,337
N063,novice,T063,6,V1,T-wave-Examination,321
N063,novice,T063,7,II,T-wave-Examination,276
N063,novice,T063,8,V6,Axis-Determination,260
N063,novice,T063,9,V3,QRS-Analysis,299
N063,novice,T063,10,V3,QT-interval-Measurement,242
N063,novice,T063,11,I,QT-interval-Measurement,286
N063,novice,T063,12,I,T-wave-Examination,247
N063,novice,T063,13,V2,ST-segment-Evaluation,339
N063,novice,T063,14,aVF,T-wave-Examination,256
N063,novice,T063,15,V2,ST-segment-Evaluation,248
N063,novice,T063,16,aVR,QRS-Analysis,413
N063,novice,T063,17,V1,ST-segment-Evaluation,473
N063,novice,T063,18,aVR,Rhythm-Check,275
N063,novice,T063,19,III,Lead-by-Lead-Review,342
N063,novice,T063,20,III,Lead-by-Lead-Review,432
N063,novice,T063,21,I,T-wave-Examination,183
N063,novice,T063,22,V4,ST-segment-Evaluation,331
N064,novice,T064,1,V5,Rhythm-Check,80
N064,novice,T064,2,V3,Axis-Determination,416
N064,novice,T064,3,aVF,QRS-Analysis,299
N064,novice,T064,4,V2,Lead-by-Lead-Review,106
N064,novice,T064,5,II,QRS-Analysis,346
N064,novice,T064,6,aVL,ST-segment-Evaluation,236
N064,novice,T064,7,V1,PR-interval-Assessment,258
N064,novice,T064,8,V2,PR-interval-Assessment,318
N064,novice,T064,9,aVF,Lead-by-Lead-Review,80
N064,novice,T064,10,V5,Rhythm-Check,375
N064,novice,T064,11,V6,Axis-Determination,354
N064,novice,T064,12,V1,P-wave-Analysis,80
N064,novice,T064,13,V2,Lead-by-Lead-Review,515
N064,novice,T064,14,V4,Lead-by-Lead-Review,157
N065,novice,T065,1,V4,QRS-Analysis,304
N065,novice,T065,2,I,PR-interval-Assessment,502
N065,novice,T065,3,aVL,P-wave-Analysis,283
N065,novice,T065,4,III,PR-interval-Assessment,417
N065,novice,T065,5,V4,PR-interval-Assessment,244
N065,novice,T065,6,V6,ST-segment-Evaluation,436
N065,novice,T065,7,III,T-wave-Examination,182
N065,novice,T065,8,V4,ST-segment-Evaluation,228
N065,novice,T065,9,V2,ST-segment-Evaluation,208
N065,novice,T065,10,V3,Axis-Determination,225
N065,novice,T065,11,V4,Axis-Determination,367
N065,novice,T065,12,I,PR-interval-Assessment,259
N065,novice,T065,13,V1,PR-interval-Assessment,417
N066,novice,T066,1,I,QRS-Analysis,330
N066,novice,T066,2,aVL,ST-segment-Evaluation,241
N066,novice,T066,3,V3,Lead-by-Lead-Review,80
N066,novice,T066,4,V4,QT-interval-Measurement,513
N066,novice,T066,5,III,Lead-by-Lead-Review,354
N066,novice,T066,6,V2,Axis-Determination,401
N066,novice,T066,7,aVR,ST-segment-Evaluation,164
N066,novice,T066,8,II,T-wave-Examination,371
N066,novice,T066,9,V1,T-wave-Examination,517
N066,novice,T066,10,V6,ST-segment-Evaluation,256
N066,novice,T066,11,I,QRS-Analysis,245
N066,novice,T066,12,III,QRS-Analysis,163
N067,novice,T067,1,V6,PR-interval-Assessment,263
N067,novice,T067,2,V1,QT-interval-Measurement,324
N067,novice,T067,3,aVL,Lead-by-Lead-Review,219
N067,novice,T067,4,V1,ST-segment-Evaluation,347
N067,novice,T067,5,V2,Axis-Determination,412
N067,novice,T067,6,aVF,Lead-by-Lead-Review,246
N067,novice,T067,7,V3,Lead-by-Lead-Review,251
N067,novice,T067,8,V2,T-wave-Examination,139
N067,novice,T067,9,V6,ST-segment-Evaluation,203
N067,novice,T067,10,I,Axis-Determination,380
N067,novice,T067,11,II,QT-interval-Measurement,393
N067,novice,T067,12,aVF,QT-interval-Measurement,426
N067,novice,T067,13,V1,QT-interval-Measurement,313
N067,novice,T067,14,V5,QRS-Analysis,374
N068,novice,T068,1,V3,Lead-by-Lead-Review,325
N068,novice,T068,2,V1,P-wave-Analysis,318
N068,novice,T068,3,V4,T-wave-Examination,198
N068,novice,T068,4,V1,Lead-by-Lead-Review,322
N068,novice,T068,5,V3,P-wave-Analysis,253
N068,novice,T068,6,aVR,P-wave-Analysis,228
N068,novice,T068,7,II,P-wave-Analysis,344
N068,novice,T068,8,V6,P-wave-Analysis,90
N068,novice,T068,9,V2,QT-interval-Measurement,278
N068,novice,T068,10,III,PR-interval-Assessment,305
N068,novice,T068,11,V4,P-wave-Analysis,405
N068,novice,T068,12,I,P-wave-Analysis,244
N068,novice,T068,13,I,P-wave-Analysis,268
N068,novice,T068,14,aVR,Rhythm-Check,155
N068,novice,T068,15,aVL,Rhythm-Check,340
N068,novice,T068,16,aVL,T-wave-Examination,456
N068,novice,T068,17,V4,T-wave-Examination,309
N068,novice,T068,18,V3,PR-interval-Assessment,541
N068,novice,T068,19,V6,PR-interval-Assessment,416
N068,novice,T068,20,aVL,QRS-Analysis,177
N068,novice,T068,21,II,ST-segment-Evaluation,248
N069,novice,T069,1,II,ST-segment-Evaluation,266
N069,novice,T069,2,aVL,QRS-Analysis,80
N069,novice,T069,3,I,P-wave-Analysis,247
N069,novice,T069,4,V1,ST-segment-Evaluation,222
N069,novice,T069,5,V5,T-wave-Examination,293
N069,novice,T069,6,aVR,QT-interval-Measurement,462
N069,novice,T069,7,III,T-wave-Examination,504
N069,novice,T069,8,aVL,Rhythm-Check,372
N069,novice,T069,9,V1,Rhythm-Check,219
N069,novice,T069,10,aVL,QRS-Analysis,299
N069,novice,T069,11,V2,Axis-Determination,280
N069,novice,T069,12,III,Axis-Determination,245
N069,novice,T069,13,aVL,Rhythm-Check,493
N069,novice,T069,14,V1,Rhythm-Check,220
N069,novice,T069,15,V5,ST-segment-Evaluation,80
N069,novice,T069,16,V6,Lead-by-Lead-Review,127
N069,novice,T069,17,V6,Lead-by-Lead-Review,259
N069,novice,T069,18,I,PR-interval-Assessment,336
N069,novice,T069,19,V6,Lead-by-Lead-Review,374
N069,novice,T069,20,V2,QT-interval-Measurement,371
N069,novice,T069,21,aVF,PR-interval-Assessment,153
N069,novice,T069,22,aVF,Axis-Determination,201
N070,novice,T070,1,aVR,ST-segment-Evaluation,340
N070,novice,T070,2,V1,Lead-by-Lead-Review,294
N070,novice,T070,3,V5,Rhythm-Check,467
N070,novice,T070,4,V4,Lead-by-Lead-Review,195
N070,novice,T070,5,III,P-wave-Analysis,189
N070,novice,T070,6,V4,P-wave-Analysis,170
N070,novice,T070,7,aVF,Axis-Determination,457
N070,novice,T070,8,aVR,QRS-Analysis,457
N070,novice,T070,9,aVL,QRS-Analysis,188
N070,novice,T070,10,II,QRS-Analysis,316
N070,novice,T070,11,V5,Rhythm-Check,148
N070,novice,T070,12,III,ST-segment-Evaluation,211
N070,novice,T070,13,V5,Rhythm-Check,259
N071,novice,T071,1,V3,T-wave-Examination,381
N071,novice,T071,2,aVF,ST-segment-Evaluation,242
N071,novice,T071,3,II,ST-segment-Evaluation,93
N071,novice,T071,4,V4,ST-segment-Evaluation,245
N071,novice,T071,5,aVL,QRS-Analysis,293
N071,novice,T071,6,III,ST-segment-Evaluation,228
N071,novice,T071,7,V3,QRS-Analysis,165
N071,novice,T071,8,V1,ST-segment-Evaluation,225
N071,novice,T071,9,V4,Lead-by-Lead-Review,342
N071,novice,T071,10,V2,P-wave-Analysis,175
N071,novice,T071,11,V3,T-wave-Examination,300
N071,novice,T071,12,I,T-wave-Examination,512
N071,novice,T071,13,III,PR-interval-Assessment,429
N071,novice,T071,14,I,PR-interval-Assessment,312
N071,novice,T071,15,V3,P-wave-Analysis,221
N071,novice,T071,16,V1,Axis-Determination,213
N071,novice,T071,17,aVF,Rhythm-Check,306
N072,novice,T072,1,aVR,Lead-by-Lead-Review,418
N072,novice,T072,2,II,Lead-by-Lead-Review,393
N072,novice,T072,3,V5,QRS-Analysis,504
N072,novice,T072,4,V6,ST-segment-Evaluation,304
N072,novice,T072,5,V6,Rhythm-Check,308
N072,novice,T072,6,aVR,Rhythm-Check,366
N072,novice,T072,7,V2,Rhythm-Check,302
N072,novice,T072,8,V5,QRS-Analysis,229
N072,novice,T072,9,V1,ST-segment-Evaluation,405
N072,novice,T072,10,II,ST-segment-Evaluation,377
N072,novice,T072,11,aVR,Lead-by-Lead-Review,297
N072,novice,T072,12,V3,Lead-by-Lead-Review,375
N072,novice,T072,13,V2,Lead-by-Lead-Review,432
N072,novice,T072,14,V4,P-wave-Analysis,473
N072,novice,T072,15,V6,Lead-by-Lead-Review,314
N072,novice,T072,16,aVF,QRS-Analysis,260
N072,novice,T072,17,I,Rhythm-Check,338
N073,novice,T073,1,aVF,PR-interval-Assessment,369
N073,novice,T073,2,V4,QRS-Analysis,312
N073,novice,T073,3,II,QRS-Analysis,258
N073,novice,T073,4,V3,QRS-Analysis,306
N073,novice,T073,5,V5,Axis-Determination,289
N073,novice,T073,6,II,T-wave-Examination,273
N073,novice,T073,7,V4,ST-segment-Evaluation,289
N073,novice,T073,8,V2,T-wave-Examination,187
N073,novice,T073,9,III,P-wave-Analysis,245
N073,novice,T073,10,V4,T-wave-Examination,332
N073,novice,T073,11,aVF,QT-interval-Measurement,355
N073,novice,T073,12,III,QT-interval-Measurement,94
N073,novice,T073,13,V1,QT-interval-Measurement,416
N073,novice,T073,14,I,QT-interval-Measurement,513
N073,novice,T073,15,aVR,Axis-Determination,179
N073,novice,T073,16,V5,T-wave-Examination,229
N073,novice,T073,17,V3,Rhythm-Check,261
N073,novice,T073,18,aVL,Rhythm-Check,301
N074,novice,T074,1,V3,Rhythm-Check,489
N074,novice,T074,2,V1,Axis-Determination,378
N074,novice,T074,3,aVL,Rhythm-Check,290
N074,novice,T074,4,III,Rhythm-Check,114
N074,novice,T074,5,V4,ST-segment-Evaluation,306
N074,novice,T074,6,III,P-wave-Analysis,215
N074,novice,T074,7,III,P-wave-Analysis,339
N074,novice,T074,8,aVF,T-wave-Examination,147
N074,novice,T074,9,II,T-wave-Examination,240
N074,novice,T074,10,V6,Rhythm-Check,186
N074,novice,T074,11,I,P-wave-Analysis,105
N074,novice,T074,12,V1,Rhythm-Check,206
N074,novice,T074,13,V6,QT-interval-Measurement,296
N074,novice,T074,14,I,QT-interval-Measurement,143
N074,novice,T074,15,V6,QT-interval-Measurement,351
N074,novice,T074,16,aVL,Lead-by-Lead-Review,270
N074,novice,T074,17,V6,QRS-Analysis,214
N074,novice,T074,18,V5,QRS-Analysis,182
N074,novice,T074,19,V4,QRS-Analysis,246
N074,novice,T074,20,V5,PR-interval-Assessment,111
N074,novice,T074,21,V3,PR-interval-Assessment,302
N075,novice,T075,1,II,Rhythm-Check,155
N075,novice,T075,2,V6,ST-segment-Evaluation,282
N075,novice,T075,3,V3,T-wave-Examination,330
N075,novice,T075,4,V2,QRS-Analysis,363
N075,novice,T075,5,II,QRS-Analysis,186
N075,novice,T075,6,V6,ST-segment-Evaluation,96
N075,novice,T075,7,V4,T-wave-Examination,267
N075,novice,T075,8,V2,T-wave-Examination,461
N075,novice,T075,9,III,T-wave-Examination,90
N075,novice,T075,10,aVF,P-wave-Analysis,319
N075,novice,T075,11,aVL,QRS-Analysis,388
N075,novice,T075,12,V3,QT-interval-Measurement,281
N075,novice,T075,13,V2,T-wave-Examination,266
N075,novice,T075,14,V3,QT-interval-Measurement,244
N075,novice,T075,15,V3,Lead-by-Lead-Review,198
N075,novice,T075,16,III,QRS-Analysis,490
N075,novice,T075,17,aVL,QRS-Analysis,140
N076,novice,T076,1,aVR,Rhythm-Check,328
N076,novice,T076,2,V1,Axis-Determination,322
N076,novice,T076,3,I,P-wave-Analysis,382
N076,novice,T076,4,V3,PR-interval-Assessment,341
N076,novice,T076,5,aVL,PR-interval-Assessment,594
N076,novice,T076,6,aVF,T-wave-Examination,431
N076,novice,T076,7,aVR,T-wave-Examination,293
N076,novice,T076,8,V4,ST-segment-Evaluation,343
N076,novice,T076,9,I,T-wave-Examination,280
N076,novice,T076,10,aVL,Lead-by-Lead-Review,204
N076,novice,T076,11,V4,P-wave-Analysis,255
N076,novice,T076,12,V1,Rhythm-Check,167
N076,novice,T076,13,aVL,Rhythm-Check,196
N076,novice,T076,14,aVL,Rhythm-Check,309
N076,novice,T076,15,aVF,Axis-Determination,303
N076,novice,T076,16,aVL,QRS-Analysis,214
N076,novice,T076,17,II,ST-segment-Evaluation,355
N076,novice,T076,18,V2,ST-segment-Evaluation,255
N076,novice,T076,19,V4,PR-interval-Assessment,134
N076,novice,T076,20,V5,Lead-by-Lead-Review,355
N076,novice,T076,21,V5,QRS-Analysis,252
N077,novice,T077,1,aVF,PR-interval-Assessment,315
N077,novice,T077,2,aVF,PR-interval-Assessment,336
N077,novice,T077,3,III,PR-interval-Assessment,288
N077,novice,T077,4,V4,PR-interval-Assessment,218
N077,novice,T077,5,V4,QRS-Analysis,256
N077,novice,T077,6,V3,ST-segment-Evaluation,306
N077,novice,T077,7,II,T-wave-Examination,353
N077,novice,T077,8,V6,QT-interval-Measurement,455
N077,novice,T077,9,aVR,T-wave-Examination,380
N077,novice,T077,10,III,QT-interval-Measurement,178
N077,novice,T077,11,aVF,T-wave-Examination,291
N077,novice,T077,12,V4,PR-interval-Assessment,198
N077,novice,T077,13,II,T-wave-Examination,263
N077,novice,T077,14,aVR,PR-interval-Assessment,302
N077,novice,T077,15,V5,QRS-Analysis,342
N077,novice,T077,16,aVF,ST-segment-Evaluation,281
N077,novice,T077,17,II,ST-segment-Evaluation,288
